from_currency_code,from_currency_name,to_currency_code,to_currency_name,exchange_rate,last_refreshed,time_zone
CHF,Swiss Franc,USD,United States Dollar,1.0286584,2018-09-05 18:46:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2899065,2018-09-05 19:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.008967,2018-09-05 19:00:32,UTC
EUR,Euro,USD,United States Dollar,1.1626556,2018-09-05 19:01:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.028394,2018-09-05 19:01:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2903559,2018-09-05 19:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.028669,2018-09-05 19:15:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089662,2018-09-05 19:16:03,UTC
EUR,Euro,USD,United States Dollar,1.162926,2018-09-05 19:16:33,UTC
EUR,Euro,USD,United States Dollar,1.1631964,2018-09-05 19:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0288806,2018-09-05 19:30:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2906389,2018-09-05 19:31:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896716,2018-09-05 19:31:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2909222,2018-09-05 19:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0291243,2018-09-05 19:45:32,UTC
EUR,Euro,USD,United States Dollar,1.1633317,2018-09-05 19:46:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897014,2018-09-05 19:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896781,2018-09-05 20:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0289654,2018-09-05 20:00:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2909389,2018-09-05 20:01:02,UTC
EUR,Euro,USD,United States Dollar,1.1634672,2018-09-05 20:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089666,2018-09-05 20:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2910222,2018-09-05 20:15:32,UTC
EUR,Euro,USD,United States Dollar,1.1634672,2018-09-05 20:16:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0290501,2018-09-05 20:16:33,UTC
EUR,Euro,USD,United States Dollar,1.1636026,2018-09-05 20:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0291454,2018-09-05 20:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896563,2018-09-05 20:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2909222,2018-09-05 20:31:33,UTC
EUR,Euro,USD,United States Dollar,1.1634672,2018-09-05 20:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2904391,2018-09-05 20:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896708,2018-09-05 20:46:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0291137,2018-09-05 20:46:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2906556,2018-09-05 21:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089674,2018-09-05 21:00:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0292301,2018-09-05 21:01:03,UTC
EUR,Euro,USD,United States Dollar,1.1633317,2018-09-05 21:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896965,2018-09-05 21:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.029548,2018-09-05 21:15:33,UTC
EUR,Euro,USD,United States Dollar,1.1636026,2018-09-05 21:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2910222,2018-09-05 21:16:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896724,2018-09-05 21:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0295268,2018-09-05 21:30:32,UTC
EUR,Euro,USD,United States Dollar,1.1634672,2018-09-05 21:31:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2911223,2018-09-05 21:31:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896933,2018-09-05 21:45:02,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-05 21:45:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2913224,2018-09-05 21:46:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0294421,2018-09-05 21:46:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0299085,2018-09-05 22:00:03,UTC
EUR,Euro,USD,United States Dollar,1.1636026,2018-09-05 22:00:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.291389,2018-09-05 22:01:04,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897022,2018-09-05 22:01:34,UTC
EUR,Euro,USD,United States Dollar,1.1636026,2018-09-05 22:15:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896917,2018-09-05 22:15:37,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0295904,2018-09-05 22:16:07,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.291189,2018-09-05 22:16:37,UTC
EUR,Euro,USD,United States Dollar,1.1636026,2018-09-05 22:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0295056,2018-09-05 22:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896909,2018-09-05 22:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2909389,2018-09-05 22:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2909056,2018-09-05 22:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0293996,2018-09-05 22:45:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896941,2018-09-05 22:46:03,UTC
EUR,Euro,USD,United States Dollar,1.1634672,2018-09-05 22:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1636026,2018-09-05 23:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2910889,2018-09-05 23:00:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897022,2018-09-05 23:01:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0293996,2018-09-05 23:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896965,2018-09-05 23:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0293996,2018-09-05 23:15:32,UTC
EUR,Euro,USD,United States Dollar,1.1636026,2018-09-05 23:16:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.291289,2018-09-05 23:16:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0294844,2018-09-05 23:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-05 23:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00896974,2018-09-05 23:31:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2913723,2018-09-05 23:31:33,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-05 23:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897344,2018-09-05 23:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.029654,2018-09-05 23:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2913723,2018-09-05 23:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897231,2018-09-06 00:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0296752,2018-09-06 00:00:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2914224,2018-09-06 00:01:02,UTC
EUR,Euro,USD,United States Dollar,1.1638733,2018-09-06 00:01:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.291973,2018-09-06 00:15:02,UTC
EUR,Euro,USD,United States Dollar,1.165637,2018-09-06 00:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.030694,2018-09-06 00:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898255,2018-09-06 00:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2920898,2018-09-06 00:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1650938,2018-09-06 00:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0310023,2018-09-06 00:31:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898061,2018-09-06 00:31:32,UTC
EUR,Euro,USD,United States Dollar,1.1646867,2018-09-06 00:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2920064,2018-09-06 00:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898376,2018-09-06 00:46:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0312893,2018-09-06 00:46:32,UTC
EUR,Euro,USD,United States Dollar,1.1646867,2018-09-06 01:00:07,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2921733,2018-09-06 01:00:38,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0314595,2018-09-06 01:01:08,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898998,2018-09-06 01:01:38,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2923903,2018-09-06 01:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1648223,2018-09-06 01:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0314808,2018-09-06 01:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899442,2018-09-06 01:16:33,UTC
EUR,Euro,USD,United States Dollar,1.1648223,2018-09-06 01:30:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2923738,2018-09-06 01:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.031417,2018-09-06 01:31:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00899111,2018-09-06 01:31:33,UTC
EUR,Euro,USD,United States Dollar,1.1648223,2018-09-06 01:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898634,2018-09-06 01:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0311191,2018-09-06 01:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2924572,2018-09-06 01:46:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898376,2018-09-06 02:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.291973,2018-09-06 02:00:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0312148,2018-09-06 02:01:03,UTC
EUR,Euro,USD,United States Dollar,1.1648223,2018-09-06 02:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898271,2018-09-06 02:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1650938,2018-09-06 02:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0310767,2018-09-06 02:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2920898,2018-09-06 02:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.29219,2018-09-06 02:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0311723,2018-09-06 02:30:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898586,2018-09-06 02:31:03,UTC
EUR,Euro,USD,United States Dollar,1.1650938,2018-09-06 02:31:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898521,2018-09-06 02:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0314914,2018-09-06 02:45:33,UTC
EUR,Euro,USD,United States Dollar,1.1652296,2018-09-06 02:46:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2924405,2018-09-06 02:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1650938,2018-09-06 03:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0313637,2018-09-06 03:00:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2924072,2018-09-06 03:01:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898586,2018-09-06 03:01:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0312148,2018-09-06 03:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2921733,2018-09-06 03:15:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089836,2018-09-06 03:16:03,UTC
EUR,Euro,USD,United States Dollar,1.1645511,2018-09-06 03:16:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0309916,2018-09-06 03:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1642799,2018-09-06 03:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089823,2018-09-06 03:31:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2914891,2018-09-06 03:31:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0308428,2018-09-06 03:45:02,UTC
EUR,Euro,USD,United States Dollar,1.1640089,2018-09-06 03:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898053,2018-09-06 03:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2911389,2018-09-06 03:46:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898077,2018-09-06 04:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2910889,2018-09-06 04:00:32,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-06 04:01:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0306197,2018-09-06 04:01:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2915891,2018-09-06 04:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0307472,2018-09-06 04:15:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898101,2018-09-06 04:16:03,UTC
EUR,Euro,USD,United States Dollar,1.1638733,2018-09-06 04:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2917894,2018-09-06 04:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897835,2018-09-06 04:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0304499,2018-09-06 04:31:02,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-06 04:31:32,UTC
EUR,Euro,USD,United States Dollar,1.1634672,2018-09-06 04:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897739,2018-09-06 04:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.030248,2018-09-06 04:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2910722,2018-09-06 04:46:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897876,2018-09-06 05:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0304817,2018-09-06 05:00:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2914224,2018-09-06 05:01:02,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-06 05:01:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898077,2018-09-06 05:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1633317,2018-09-06 05:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0304391,2018-09-06 05:16:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2912056,2018-09-06 05:16:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897868,2018-09-06 05:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1631964,2018-09-06 05:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0303649,2018-09-06 05:31:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2908056,2018-09-06 05:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2905724,2018-09-06 05:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897634,2018-09-06 05:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0305029,2018-09-06 05:46:02,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-06 05:46:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2903892,2018-09-06 06:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898222,2018-09-06 06:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0300677,2018-09-06 06:01:03,UTC
EUR,Euro,USD,United States Dollar,1.1626556,2018-09-06 06:01:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.290589,2018-09-06 06:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0305135,2018-09-06 06:15:32,UTC
EUR,Euro,USD,United States Dollar,1.162926,2018-09-06 06:16:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898077,2018-09-06 06:16:32,UTC
EUR,Euro,USD,United States Dollar,1.1634672,2018-09-06 06:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0306304,2018-09-06 06:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089769,2018-09-06 06:31:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.291389,2018-09-06 06:31:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897755,2018-09-06 06:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2903725,2018-09-06 06:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0305985,2018-09-06 06:46:02,UTC
EUR,Euro,USD,United States Dollar,1.1626556,2018-09-06 06:46:32,UTC
EUR,Euro,USD,United States Dollar,1.16225,2018-09-06 07:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0303012,2018-09-06 07:00:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897997,2018-09-06 07:01:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2906389,2018-09-06 07:01:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2911056,2018-09-06 07:15:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897876,2018-09-06 07:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0299934,2018-09-06 07:16:02,UTC
EUR,Euro,USD,United States Dollar,1.1626556,2018-09-06 07:16:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898037,2018-09-06 07:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1641443,2018-09-06 07:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.030641,2018-09-06 07:31:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2920898,2018-09-06 07:31:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.030227,2018-09-06 07:45:02,UTC
EUR,Euro,USD,United States Dollar,1.1630613,2018-09-06 07:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897981,2018-09-06 07:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2912222,2018-09-06 07:46:32,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-06 08:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.290589,2018-09-06 08:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.030726,2018-09-06 08:01:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898287,2018-09-06 08:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898763,2018-09-06 08:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1641443,2018-09-06 08:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.031502,2018-09-06 08:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2920064,2018-09-06 08:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2920231,2018-09-06 08:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898368,2018-09-06 08:30:32,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-06 08:31:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0314808,2018-09-06 08:31:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2934937,2018-09-06 08:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0319172,2018-09-06 08:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898311,2018-09-06 08:46:02,UTC
EUR,Euro,USD,United States Dollar,1.1645511,2018-09-06 08:46:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898045,2018-09-06 09:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2936443,2018-09-06 09:00:32,UTC
EUR,Euro,USD,United States Dollar,1.1637379,2018-09-06 09:01:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0314595,2018-09-06 09:01:32,UTC
EUR,Euro,USD,United States Dollar,1.1633317,2018-09-06 09:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0310767,2018-09-06 09:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897972,2018-09-06 09:16:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2928082,2018-09-06 09:16:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898109,2018-09-06 09:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.031183,2018-09-06 09:30:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2926911,2018-09-06 09:31:02,UTC
EUR,Euro,USD,United States Dollar,1.1630613,2018-09-06 09:31:32,UTC
EUR,Euro,USD,United States Dollar,1.1623852,2018-09-06 09:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2921232,2018-09-06 09:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00897948,2018-09-06 09:46:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.030694,2018-09-06 09:46:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2931592,2018-09-06 10:00:02,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-06 10:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.031151,2018-09-06 10:01:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089836,2018-09-06 10:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898432,2018-09-06 10:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0311723,2018-09-06 10:15:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2932596,2018-09-06 10:16:03,UTC
EUR,Euro,USD,United States Dollar,1.1627907,2018-09-06 10:16:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898561,2018-09-06 10:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-06 10:30:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.293477,2018-09-06 10:31:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0314382,2018-09-06 10:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.293795,2018-09-06 10:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898489,2018-09-06 10:45:32,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-06 10:46:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0316724,2018-09-06 10:46:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2933599,2018-09-06 11:00:02,UTC
EUR,Euro,USD,United States Dollar,1.162926,2018-09-06 11:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0317575,2018-09-06 11:01:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0089861,2018-09-06 11:01:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0315553,2018-09-06 11:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1630613,2018-09-06 11:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898594,2018-09-06 11:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.2927747,2018-09-06 11:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.293293,2018-09-06 11:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0315766,2018-09-06 11:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00898553,2018-09-06 11:31:03,UTC
EUR,Euro,USD,United States Dollar,1.1633317,2018-09-06 11:31:33,UTC
